LOC,StmtCount,Cyclomatic,Cognitive,DistinctOperators,DistinctOperands,TotalOperators,TotalOperands,Vocabulary,Length,Volume,Difficulty,Effort,MaxNestingDepth,isLongMethod,isGodClass,isFeatureEnvy,isDuplicatedCode,CodeSmells,NSmells,SmellDensity,maxLOC,maxCyclomatic,maxCognitive,maxNSmells,maxStmtCount,maxDistinctOperators,maxDistinctOperands,maxTotalOperators,maxTotalOperands,maxVocabulary,maxLength,maxVolume,maxDifficulty,maxEffort,maxNestingDepth,everLongMethod,everGodClass,everFeatureEnvy,everDuplicatedCode,maxCodeSmells,maxSmellDensity,Touches,TotalTouches,IssueTouches,TotalIssueTouches,Authors,TotalAuthors,AddedLines,DeletedLines,Churn,TotalChurn,prevCodeSmells,AgeInReleases,prevBuggy,Buggy
13,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,13,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,6,12,6,12,2,2,121,95,216,432,0,4,no,no
16,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,16,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,2,1,2,1,1,0,0,0,0,0,4,no,no
11,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,11,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,2,1,2,1,1,0,0,0,0,0,4,no,no
6,4,2,0,0,2,0,3,2.0,3.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,6,2,0,0,4,0,2,0,3,2.0,3.0,3.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,2,1,2,1,1,0,0,0,0,0,4,no,no
4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,2,1,2,1,1,33,0,33,66,0,3,no,no
15,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,15,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,2,1,2,1,1,0,0,0,0,0,4,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,7,14,7,14,3,3,233,59,292,584,0,4,no,yes
14,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,14,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,2,1,2,1,1,0,0,0,0,0,4,no,no
5,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,5,1,0,0,2,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,2,1,2,1,1,0,0,0,0,0,4,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,7,14,7,14,3,3,233,59,292,584,0,4,no,yes
6,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,6,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,2,1,2,1,1,26,0,26,52,0,4,no,no
10,4,1,0,1,2,3,3,3.0,6.0,9.509775004326938,0.75,7.132331253245203,0,0,0,0,0,0,0,0.0000,10,1,0,0,4,1,2,3,3,3.0,6.0,9.509775004326938,0.75,7.132331253245203,0,0,0,0,0,0,0.0000,7,14,7,14,2,2,151,59,210,420,0,4,no,yes
4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,2,1,2,1,1,0,0,0,0,0,4,no,no
23,2,6,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,23,6,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,4,8,4,8,2,2,65,15,80,160,0,4,no,no
17,9,5,0,2,4,2,11,6.0,13.0,33.60451250937503,2.75,92.41240940078133,0,0,0,0,0,0,0,0.0000,17,5,0,0,9,2,4,2,11,6.0,13.0,33.60451250937503,2.75,92.41240940078133,0,0,0,0,0,0,0.0000,1,2,1,2,1,1,0,0,0,0,0,4,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,7,14,7,14,3,3,233,59,292,584,0,4,no,yes
20,8,4,0,0,7,0,13,7.0,13.0,36.49561398674886,0.0,0.0,0,0,0,0,0,0,0,0.0000,20,4,0,0,8,0,7,0,13,7.0,13.0,36.49561398674886,0.0,0.0,0,0,0,0,0,0,0.0000,1,2,1,2,1,1,0,0,0,0,0,4,no,yes
3,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,2,4,2,4,2,2,3,1,4,8,0,4,no,no
7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,2,1,2,1,1,0,0,0,0,0,4,no,no
24,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,24,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,2,4,2,4,1,1,1,1,2,4,0,4,no,no
9,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,9,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,2,1,2,1,1,0,0,0,0,0,4,no,no
7,6,3,0,0,2,0,4,2.0,4.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,7,3,0,0,6,0,2,0,4,2.0,4.0,4.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,2,1,2,1,1,0,0,0,0,0,4,no,no
15,0,0,0,2,12,2,13,14.0,15.0,57.110323830864054,1.0833333333333333,61.869517483436056,0,0,0,0,0,0,0,0.0000,15,0,0,0,0,2,12,2,13,14.0,15.0,57.110323830864054,1.0833333333333333,61.869517483436056,0,0,0,0,0,0,0.0000,3,6,3,6,2,2,5,4,9,18,0,4,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,7,14,7,14,3,3,233,59,292,584,0,4,no,yes
7,3,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0,0.0000,7,1,0,0,3,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0.0000,10,20,10,20,2,2,217,49,266,532,0,4,no,no
6,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,6,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,2,4,2,4,1,1,3,6,9,18,0,4,no,no
5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,5,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,2,1,2,1,1,0,0,0,0,0,4,no,no
8,3,1,0,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0,0.0000,8,1,0,0,3,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0.0000,10,20,10,20,2,2,217,49,266,532,0,4,no,no
6,2,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0,0.0000,6,1,0,0,2,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0.0000,7,14,7,14,3,3,233,59,292,584,0,4,no,yes
10,4,2,0,0,1,0,2,1.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,10,2,0,0,4,0,1,0,2,1.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,2,1,2,1,1,232,0,232,464,0,4,no,no
49,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,49,7,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,2,1,2,1,1,0,0,0,0,0,4,no,no
27,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,2,4,2,4,2,2,10,8,18,36,0,4,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,7,14,7,14,3,3,233,59,292,584,0,4,no,yes
17,8,3,1,2,6,2,9,8.0,11.0,33.0,1.5,49.5,1,0,0,0,0,0,0,0.0000,17,3,1,0,8,2,6,2,9,8.0,11.0,33.0,1.5,49.5,1,0,0,0,0,0,0.0000,1,2,1,2,1,1,203,0,203,406,0,4,no,no
7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,2,1,2,1,1,0,0,0,0,0,4,no,no
6,2,1,0,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,0,0,0,0,0,0.0000,6,1,0,0,2,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,0,0,0,0,0.0000,10,20,10,20,2,2,217,49,266,532,0,4,no,no
2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,2,4,2,4,1,1,2,4,6,12,0,4,no,no
11,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,11,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,6,12,6,12,2,2,11,10,21,42,0,4,no,no
19,11,6,0,1,3,3,6,4.0,9.0,18.0,1.0,18.0,0,0,0,0,0,0,0,0.0000,19,6,0,0,11,1,3,3,6,4.0,9.0,18.0,1.0,18.0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,42,0,42,42,0,1,no,no
4,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,4,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,5,no,no
28,12,6,0,1,2,4,6,3.0,10.0,15.849625007211563,1.5,23.774437510817343,0,0,0,0,0,0,0,0.0000,28,6,0,0,12,1,2,4,6,3.0,10.0,15.849625007211563,1.5,23.774437510817343,0,0,0,0,0,0,0.0000,2,2,1,1,1,1,183,0,183,183,0,1,no,no
2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,20,0,20,0,2,0,0,0,532,0,5,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,4,18,4,18,1,3,269,45,314,898,0,5,yes,yes
17,5,2,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,0,0,0.0000,17,2,0,0,5,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,0,0.0000,0,20,0,20,0,2,0,0,0,532,0,5,no,no
13,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,13,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,12,0,12,0,2,0,0,0,432,0,5,no,no
11,5,2,0,1,7,2,9,8.0,11.0,33.0,0.6428571428571429,21.214285714285715,0,0,0,0,0,0,0,0.0000,11,2,0,0,5,1,7,2,9,8.0,11.0,33.0,0.6428571428571429,21.214285714285715,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,107,0,107,107,0,1,no,no
3,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,28,0,28,28,0,1,no,no
11,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,11,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,3,1,3,1,1,1,1,2,2,0,5,no,no
6,4,2,0,0,2,0,3,2.0,3.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,6,2,0,0,4,0,2,0,3,2.0,3.0,3.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,5,no,no
4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,66,0,4,no,no
9,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,15,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,2,4,2,4,1,1,7,11,18,18,0,5,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,4,18,4,18,1,3,269,45,314,898,0,5,yes,yes
14,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,14,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,5,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,4,18,4,18,1,3,269,45,314,898,0,5,yes,yes
23,2,6,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,23,6,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,8,0,8,0,2,0,0,0,160,0,5,no,no
17,9,5,0,2,4,2,11,6.0,13.0,33.60451250937503,2.75,92.41240940078133,0,0,0,0,0,0,0,0.0000,17,5,0,0,9,2,4,2,11,6.0,13.0,33.60451250937503,2.75,92.41240940078133,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,5,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,4,18,4,18,1,3,269,45,314,898,0,5,yes,yes
3,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,4,0,4,0,2,0,0,0,8,0,5,no,yes
24,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,24,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,4,0,4,0,1,0,0,0,4,0,5,no,no
12,3,1,0,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0,0.0000,12,1,0,0,3,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0.0000,3,3,3,3,2,2,183,2,185,185,0,1,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,4,18,4,18,1,3,269,45,314,898,0,5,yes,yes
6,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,6,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,4,0,4,0,1,0,0,0,18,0,5,no,no
8,3,1,0,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0,0.0000,8,1,0,0,3,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0.0000,0,20,0,20,0,2,0,0,0,532,0,5,no,no
6,2,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0,0.0000,6,1,0,0,2,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0.0000,4,18,4,18,1,3,269,45,314,898,0,5,yes,yes
51,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,51,7,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,3,1,3,1,1,6,4,10,10,0,5,no,no
4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,4,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,25,0,25,25,0,1,no,no
17,8,3,1,2,6,2,9,8.0,11.0,33.0,1.5,49.5,1,0,0,0,0,0,0,0.0000,17,3,1,0,8,2,6,2,9,8.0,11.0,33.0,1.5,49.5,1,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,406,0,5,no,no
6,2,1,0,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,0,0,0,0,0,0.0000,6,1,0,0,2,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,0,0,0,0,0.0000,0,20,0,20,0,2,0,0,0,532,0,5,no,no
11,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,11,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,12,0,12,0,2,0,0,0,42,0,5,no,no
24,10,2,0,1,10,2,16,11.0,18.0,62.26976913547136,0.8,49.81581530837709,0,0,0,0,0,0,0,0.0000,24,2,0,0,10,1,10,2,16,11.0,18.0,62.26976913547136,0.8,49.81581530837709,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,54,0,54,54,0,1,no,no
1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,2,2,2,2,1,1,28,17,45,45,0,1,no,no
12,4,2,0,1,1,1,2,2.0,3.0,3.0,1.0,3.0,0,0,0,0,0,0,0,0.0000,12,2,0,0,4,1,1,1,2,2.0,3.0,3.0,1.0,3.0,0,0,0,0,0,0,0.0000,1,11,1,11,1,2,48,48,96,542,0,5,yes,no
4,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,4,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,5,no,no
8,3,1,0,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0,0.0000,8,1,0,0,3,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0.0000,1,3,1,3,1,2,67,5,72,72,0,5,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,4,18,4,18,1,3,269,45,314,898,0,5,yes,yes
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,4,18,4,18,1,3,269,45,314,898,0,5,yes,yes
14,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,14,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,3,1,3,1,1,6,0,6,6,0,5,no,no
16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,16,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,20,0,20,0,2,0,0,0,532,0,5,no,no
4,4,2,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,4,2,0,0,4,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,5,no,no
1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,5,5,5,5,2,2,373,29,402,402,0,1,no,no
7,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,7,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,5,no,no
6,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,6,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,10,0,10,0,2,0,0,0,228,0,5,no,no
5,2,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0,0.0000,5,1,0,0,2,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0.0000,4,18,4,18,1,3,269,45,314,898,0,5,yes,yes
27,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,27,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,3,1,3,1,2,67,5,72,72,0,5,no,no
4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,4,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,25,0,25,25,0,1,no,no
5,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,5,1,0,0,2,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,5,no,no
10,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,10,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,3,1,3,1,1,6,2,8,60,0,5,no,no
4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,5,no,no
13,3,1,0,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0,0.0000,13,1,0,0,3,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0.0000,3,3,3,3,2,2,183,2,185,185,0,1,no,no
33,11,1,0,1,11,10,12,12.0,22.0,78.86917501586544,0.5454545454545454,43.01955000865387,0,0,0,0,0,0,0,0.0000,33,1,0,0,11,1,11,10,12,12.0,22.0,78.86917501586544,0.5454545454545454,43.01955000865387,0,0,0,0,0,0,0.0000,3,3,3,3,1,1,60,2,62,62,0,1,no,no
7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,5,no,no
9,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,9,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,5,no,no
18,6,3,0,1,5,1,5,6.0,6.0,15.509775004326936,0.5,7.754887502163468,0,0,0,0,0,0,0,0.0000,18,3,0,0,6,1,5,1,5,6.0,6.0,15.509775004326936,0.5,7.754887502163468,0,0,0,0,0,0,0.0000,5,5,5,5,2,2,373,29,402,402,0,1,no,no
7,6,3,0,0,2,0,4,2.0,4.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,7,3,0,0,6,0,2,0,4,2.0,4.0,4.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,5,no,no
15,0,0,0,2,12,2,13,14.0,15.0,57.110323830864054,1.0833333333333333,61.869517483436056,0,0,0,0,0,0,0,0.0000,15,0,0,0,0,2,12,2,13,14.0,15.0,57.110323830864054,1.0833333333333333,61.869517483436056,0,0,0,0,0,0,0.0000,0,6,0,6,0,2,0,0,0,18,0,5,no,no
